item_id,company_name,name,title_bloomberg,title
"","Cresud S.A.C.I.F. y A.  ","Saul Zang",,"First Vice Chairman of the Board, Director of Investor Relations"
"","Domec Cia de Artefactos Domest SAIC y F  ","Jose Luis Terragno",,"Vice Chairman of the Board, Director of Investor Relations"
"","Empresa Distribuidora y Cmrclzdr Nort SA  ","Veronica Maria Gysin",,"Director of Investor Relations"
"","Garovaglio y Zorraquin SA  ","Daniel Dante Leonardi",,"Director of Investor Relations, Vice Chairman of the Board"
"","Grupo Concesionario del Oeste S.A.  ","Nestor Monterroso",,"Director of Investor Relations"
"","Grupo Concesionario del Oeste S.A.  ","Guillermo Nestor Perez",,"Director of Investor Relations"
"","Instituto Rosenbusch S.A.  ","Rodolfo Martin Balestrini",,"Chairman of the Board, Director of Investor Relations"
"","Insumos Agroquimicos SA  ","Silvia Dalla Gasperina",,"Director of Investor Relations and Administration"
"","Inversora Juramento SA  ","Francisco Muller Neto",,"Chief Executive Officer, Director of Investor Relations"
"","Metrovias SA  ","Gabriel Alberto Balbo",,"Director of Investor Relations"
"","Molinos Rio de la Plata  ","Ricardo Longo",,"Director of Investor Relations"
"","Pertrak S.A.  ","Alberto Alfredo Gasquet",,"Director of Investor Relations"
"","Pampa Energia SA  ","Mariano Batistella",,"Director of Special Projects and Investor Relations"
"","Polledo S.A.I.C. y F.  ","Mariano Gaston Peterlin",,"Director of Investor Relations"
"","SA San Miguel AGICI y F  ","Alejandro J. Daireaux",,"Chief Financial and Administrative Officer, Director of Investor Relations"
"","Tglt Sa  ","Rafael Ignacio Soto",,"Chief Financial Officer, Director of Investor Relations"
"","360 Capital Office Fund  ","Tim Spencer",,"Head of Investor Relations"
"","360 Capital Office Fund  ","Roland Martin",,"Investor Relations Manager"
"","Molopo Energy Ltd  ","Paul E. Belliveau",,"Chief Financial Officer, Investor Relations Contact Officer"
"","Novion Property Group  ","Penny Berger",,"Head - Investor Relations and Communications, Investor Relations Contact Officer"
"","Alfa Holdings SA  ","Christophe Yvan Francois Cadier",,"Investor Relations Officer, Member of the Executive Board"
"","Agrenco Ltd  ","Nils Bjellum",,"Investor Relations Officer, Member of the Executive Board, Director"
"","Azevedo & Travassos SA  ","Abelardo Gomes Parente Jr.",,"Investor Relations Officer, Member of the Executive Board"
"","Ambev SA  ","Nelson Jose Jamel",,"Member of the Executive Board, Chief Financial Officer, Director of Investor Relations"
"","BB Seguridade Participacoes SA  ","Werner Romera Suffert",,"Investor Relations Officer, Member of the Executive Board"
"","BHG SA Brazil Hospitality Group  ","Luiz Felipe",,"Chief Financial Officer, Director of Investor Relations"
"","BRASMOTOR SA  ","Carlos Henrique Pinto Haddad",,"Investor Relations Officer, Member of the Executive Board"
"","Banco Alfa de Investimento SA  ","Adilson Augusto Martins Junior",,"Director of Investor Relations"
"","Banco Mercantil do Brasil SA  ","Roberto Godoy Assumpcao",,"Investor Relations Officer, Member of the Executive Board"
"","Banco Daycoval SA  ","Ricardo Gelbaum",,"Investor Relations Officer, Member of the Executive Board"
"","Banco Pan SA  ","Willy Otto Jordan Neto",,"Director of Investor Relations"
"","Banco do Estado de Sergipe SA  ","Hercules Silva Daltro",,"Chief Financial and Investor Relations Officer, Member of the Executive Board"
"","Battistella Administracao Part SA APABA  ","Rildo Pinheiro",,"Investor Relations Officer, Member of the Executive Board"
"","Bombril SA  ","Pedro de Souza Dias Brandi",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Bradespar SA  ","Luiz Maur�cio Leuzinger",,"Member of the Executive Board, Chief Executive Officer, Director of Investor Relations"
"","Braskem SA  ","Mario Augusto da Silva",,"Chief Financial Officer and Investor Relations Officer, Member of the Executive Management"
"","Biosev SA  ","Marco Antonio de Modesti",,"Investor Relations Officer, Member of the Executive Board"
"","Brasil Pharma SA  ","Orivaldo Padilha",,"Director of Investor Relations, Vice Chairman of Finance and Strategy segment"
"","CCR SA  ","Arthur Piotto Filho",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","CHP Companhia Habitasul de Participacoes  ","Eurito de Freitas Druck",,"Deputy Chief Executive Officer, Investor Relations Officer, Vice Chairman of the Board, Member of the Executive Board"
"","CCX Carvao da Colombia SA  ","Gunnar Gonzalez Pimentel",,"Chief Executive Officer, Director of Investor Relations"
"","Cambuci SA  ","Roberto Estefano",,"Chairman of the Board, Investor Relations Officer, Member of the Executive Board"
"","Cambuci SA  ","Paulo Ricardo de Oliveira",,"Member of the Executive Board, Chief Executive Officer, Director of Investor Relations"
"","CPFL Energia S.A.  ","Gustavo Estrella",,"Chief Financial Officer, Investor Relations Officer and Member of the Executive Board"
"","Cemepe Investimentos SA  ","Samuel Papelbaum",,"Investor Relations Officer, Member of the Executive Board, Director"
"","Centrais Eletricas do Para SA Celpa  ","Eduardo Haiama",,"Investor Relations Officer, Member of the Executive Board"
"","Cia Brasil. de Distrib. Pao de Acucar  ","Daniela Sabbag",,"Investor Relations Officer, Member of the Executive Board"
"","Cielo SA  ","Clovis Poggetti Jr.",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Cims SA  ","Bruno Augusto Sacchi Zaremba",,"Investor Relations Officer, Member of the Executive Board"
"","Companhia Energetica de Brasilia CEB  ","Ari Joaquim da Silva",,"Chief Financial Officer, Director of Investor Relations"
"","Companhia Iguacu de Cafe Soluvel  ","Edivaldo Barrancos",,"Investor Relations Officer, Member of the Executive Board"
"","Companhia Industrial Cataguases  ","Paulo Antonio Valente",,"Chief Executive Officer, Interim Chief Financial, Administrative and Investor Relations Officer, Member of the Executive Board"
"","Companhia Tecidos Santanense  ","Joao Batista da Cunha Bomfim",,"Investor Relations Officer, Member of the Executive Board"
"","Companhia Siderurgica Nacional  ","David Moise Salama",,"Investor Relations Officer, Member of the Executive Board"
"","Companhia de Participacoes Alianca Bahia  ","Antonio Tavares da Camara",,"Investor Relations Officer, Member of the Executive Board"
"","Companhia de Tecidos Nrt d Mns COTEMINAS  ","Joao Batista da Cunha Bomfim",,"Investor Relations Officer, Member of the Executive Board"
"","Companhia de Saneamento Parana SANEPAR  ","Ney Amilton Caldas Ferreira",,"Director of Investor Relations"
"","Conservas Oderich SA  ","Marcos Odorico Oderich",,"Chairman of the Board, Chief Executive Officer, Commercial Officer, Investor Relations Officer, Member of the Executive Board"
"","Consorcio Alfa de Administracao SA  ","Marco Aurelio Neto Arnes",,"Investor Relations Officer, Member of the Executive Board"
"","Construtora Adolpho Lindenberg SA  ","Adolpho Lindenberg Filho",,"Chief Executive Officer, Chief Financial Officer, Chief Administrative Officer, Investor Relations Officer, Member of the Executive Board, Director"
"","Construtora Lix da Cunha SA  ","Elias Abrao Ayek",,"Investor Relations Officer, Member of the Executive Board"
"","Correa Ribeiro SA Comercio e Industria  ","Jose Carlos da Costa Gomes",,"Deputy Chief Executive Officer, Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Cristal Pigmentos do Brasil SA  ","Ronaldo Marques Alcantara",,"Investor Relations Officer, Member of the Executive Board"
"","Cremer SA  ","Daniel Nozaki Gushi",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Dimed SA Distribuidora de Medicamentos  ","Roberto Coimbra Santos",,"Director Investor Relations, Member of the Executive Board"
"","Cyrela Brazil Realty SA Empreend Part  ","Eric Alencar",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Dohler S.A.  ","Udo Dohler",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board, Director"
"","Dtcom - Direct to Company SA  ","Marcelo Renato Nascimento Cerqueira",,"Chief Financial Officer, Chief Administrative Officer, Human Resources Officer, Investor Relations Officer, Member Executive Board"
"","Direcional Engenharia SA  ","Fernando Jose Mancio Ramos",,"Chief Financial Officer, Director of Investor Relations"
"","Electro Aco Altona SA  ","Cacidio Girardi",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","EVEN Construtora e Incorporadora SA  ","Dany Muszkat",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Elekeiroz SA  ","Marcos Antonio de Marchi",,"Chief Executive and Investor Relations Officer, Member of the Executive Board"
"","Elektro - Eletricidade e Servicos SA  ","Marcio Henrique Fernandes",,"Chief Executive Officer, Interim Chief Financial and Investor Relations Officer, Member of the Executive Board"
"","Elektro - Eletricidade e Servicos SA  ","Simone Aparecida Borsato Simao",,"Chief Financial Officer, Controlling Officer, Investor Relations Officer, Member of the Executive Board"
"","Empresa Metropolitana Energias SA EMAE  ","Paulo Roberto Fares",,"Interim Chief Executive Officer, Chief Financial Officer, Chief Administrative Officer, Director of Investor Relations, Member of the Executive Board"
"","Empresa Nacional Comercio Redito Prtcpcs  ","Joao Batista da Cunha Bomfim",,"Investor Relations Officer, Member of the Executive Board"
"","Excelsior Alimentos SA  ","Renato Jackisch",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Evora SA  ","Eduardo Lubisco Souza",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Fabrica de Tecidos Carlos Renaux SA  ","Jorge Paulo Krieger Filho",,"Investor Relations Officer, Member of the Executive Board"
"","Fleury SA  ","Joao Ricardo Kalil Patah",,"Investor Relations Officer, Member of the Executive Board"
"","GTD Participacoes S.A.  ","Carlos Eduardo Reich de Sampaio",,"Investor Relations Officer, Member of the Executive Board"
"","Fras-le SA  ","Vanderlei Novello",,"Director of Investor Relations"
"","Gerdau SA  ","Andre Pires de Oliveira Dias",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Finansinos S/A Credito Fincmnt e Invstnt  ","Roberto Cardoso",,"Investor Relations Officer, Member of the Executive Board"
"","Industrias J B Duarte SA  ","Edison Cordaro",,"Investor Relations Officer, Member of the Executive Board"
"","International Meal Company Holdings SA  ","Jose Agote",,"Chief Financial Officer, Director of Investor Relations"
"","Itaitinga Participacoes SA  ","Antonio Carlos Augusto Ribeiro Bonchristiano",,"Chairman of the Board, Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Itau Unibanco Holding SA  ","Alfredo Egydio Setubal",,"Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board, Member of the Board of Directors"
"","Itausa - Investimentos Itau SA  ","Henri Penchas",,"Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Jereissati Telecom SA  ","Alexandre Jereissati Legey",,"Managing Director, Investor Relations Officer, Member of the Executive Board"
"","Klabin SA  ","Antonio Sergio Alfano",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Laep Investments Ltd (EDR)  ","Antonio Romildo da Silva",,"Investor Relations Officer, Member of the Executive Board"
"","Linx SA  ","Dennis Herszkowicz",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board, Director"
"","Light SA  ","Joao Batista Zolini Carneiro",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Lojas Hering SA  ","Ademar Klemz",,"Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Log-in Logistica Intermodal SA  ","Vital Jorge Lopes",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Mangels Industrial SA  ","Robert Max Mangels",,"Chairman of the Board, Chief Executive Officer, Chief Financial, Administrative and Investor Relations Officer, Member of the Executive Board"
"","Mendes Junior Engenharia SA  ","Angelo Alves Mendes",,"Chief Financial Officer, Managing Director, Controller, Director of Investor Relations, Member of the Executive Board"
"","Mercantil do Brasil Financeira SA CFI  ","Roberto Assumpcao",,"Chief Financial Officer, Director of Investor Relations"
"","Metalgrafica Iguacu SA  ","Rogerio Payrebrune St. Seve Marins",,"Investor Relations Officer, Member of the Executive Board"
"","Metisa Metalurgica Timboense SA  ","Wilson Harrison Jacobsen",,"Investor Relations Officer, Member of the Executive Board, Director"
"","Metalurgica Gerdau S.A.  ","Andre Pires de Oliveira Dias",,"Executive Vice President of Finance, Auditing and Investor Relations"
"","Minasmaquinas SA(NDA)  ","Maximino Pinto Rodrigues",,"Commercial and Investor Relations Officer, Member of the Executive Board"
"","Minerva SA  ","Eduardo Puzziello",,"Investor Relations Officer, Member of the Executive Board"
"","Mills Estruturas Servicos  ","Alessandra Eloy Gadelha",,"Investor Relations Officer, Member of the Executive Board"
"","Natura Cosmeticos SA  ","Roberto Pedote",,"Chief Financial and Investor Relations Officer, Member of the Executive Board"
"","Ouro Fino Saude Animal Participacoes SA  ","Fabio Lopes Junior",,"Chief Financial Officer, Director of Investor Relations"
"","Panatlantica SA  ","Jose Antonio Silva Vargas",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","PDG Realty SA Empreend e Participacoes  ","Guido Prestes Lemos",,"Investor Relations Officer, Member of the Executive Board"
"","Parana Banco SA  ","Laercio Schulze de Sousa",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Pettenati SA Industria Textil  ","Roberto Fernando Vial",,"Chief Financial and Investor Relations Officer, Member of the Executive Board"
"","Porto Seguro SA  ","Marcelo Barroso Picanco",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Qualicorp SA  ","Wilson Olivieri",,"Investor Relations Officer, Member of the Executive Board"
"","RJ Capital Partners SA  ","Ricardo Bueno Saab",,"Investor Relations Officer, Member of the Executive Board"
"","Raia Drogasil SA  ","Eugenio de Zagottis",,"Investor Relations and Planning Officer, Member of the Executive Board"
"","Recrusul SA  ","Bernardo Flores",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Rasip Agro Pastoril SA  ","Sergio Martins Barbosa",,"Chief Investor Relations Officer, Member of the Executive Board"
"","Redentor Energia SA  ","Roberto Schaefer de Castro",,"Chief Financial and Investor Relations Officer, Member of the Executive Board"
"","Sam Industrias SA  ","Manuel De Barros Guerra",,"Chairman of the Board, Member of the Executive Board, Director of Investor Relations"
"","Senior Solution SA  ","Thiago Almeida Ribeiro da Rocha",,"Director of Investor Relations, Member of the Executive Board"
"","Sauipe SA  ","Mauro Sergio de Almeida Franca",,"Chief Financial Officer, Chief Administrative Officer, Director of Investor Relations"
"","Siderurgica J L Aliperti SA  ","Caetano Aliperti",,"Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Sonae Sierra Brasil SA  ","Carlos Alberto Correa",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Sondotecnica Engenharia De Solos SA  ","Fabio Bergman",,"Investor Relations Officer, Member of the Executive Board"
"","Smiles SA  ","Flavio Jardim Vargas",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","Springer SA  ","Manuel Fernandes dos Ramos Varanda",,"Investor Relations Officer, Member of the Executive Board"
"","Suzano Holding SA  ","Orlando de Souza Dias",,"Deputy Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Suzano Papel e Celulose SA  ","Marcelo Bacci",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","TIM Participacoes SA  ","Rogerio Tostes Lima",,"Investor Relations Officer, Member of the Executive Board"
"","T4f Entretenimento SA  ","Marcelo Martins Louro",,"Chief Financial Officer, Investor Relations Officer, Member of the Executive Board"
"","T4f Entretenimento SA  ","Flabia Helena Schiavon",,"Chief Financial Officer, Director of Investor Relations"
"","Tarpon Investimentos SA  ","Caroline Miranda Evel",,"Member of the Executive Board, Director of Investor Relations"
"","Tec Toy S.A.  ","Sergio Agostinho Bastos",,"Chief Executive Officer, Chief Financial Officer, Chief Administrative Officer, Investor Relations Officer, Member of the Executive Board"
"","Technos SA  ","Victor Valadao Bicalho",,"Chief Financial Officer, Director of Investor Relations"
"","Algae Biosciences Corp  ","Gordon Aldcorn",,"Director of Investor Relations"
"","Azure Dynamics Corporation  ","Juris Pagrabs",,"Vice President - Investor Relations"
"","Euromax Resources Ltd  ","Karen Atchison",,"Manager, Investor Relations"
"","Plata Latina Minerals Corp  ","Letitia Cornacchia",,"Vice President - Investor Relations and Corporate Communications"
"","Rockex Mining Corp  ","Michael Borovec",,"Vice President - Investor Relations"
"","Grucai Participacoes SA  ","Antonio Carlos Augusto Ribeiro Bonchristiano",,"Chairman of the Board, Chief Executive Officer, Investor Relations Officer, Member of the Executive Board"
"","Polpar SA (P)  ","Orlando de Souza Dias",,"Investor Relations Officer, Member of the Executive Board"
"","Textil Renauxview SA  ","Marcio Luiz Bertoldi",,"Investor Relations Officer, Member of the Executive Board"
"","Trevisa Investimentos SA  ","Jorge Lindemann",,"Investor Relations Officer, Member of the Executive Board"
"","Peach Property Group Aktiengesellschaft  ","Thomas Wolfensberger",,"Member of the Management Board, Chief Executive Officer, Member of the Board of Directorsr, Investor Relations Contact Officer"
"","Bois et Chiffons International SA  ","Hugues De La Coussaye",,"Chief Financial Officer, Investor Relations"
"","Carmat SA  ","Valerie Leroy",,"Director of Marketing and Investor Relations"
"","Compagnie Financiere Martin Maurel SA  ","Jean-Louis Peyrude",,"Head of Investor Relations, Shareholders Relations and Communications"
"","Euroland Corporate SA  ","Herve Guyot",,"Director of Investor Relations"
"","FFP S.A.  ","Sebastien Coquard",,"Director of Investments and Investor Relations Contact Officer"
"","Hotelim SA  ","Raphael Azoulay",,"Chief Financial Officer, Director, Investor Relations Manager"
"","Prowebce SA  ","Patrice X. Thiry",,"Chairman of the Board, Chief Executive Officer, Investor Relations Contact"
"","Toutabo SA  ","Franck Chauveau",,"Deputy Chief Executive Officer, Director of Investor Relations, Director"
"","C. Bechstein Pianofortefabrik AG  ","Karl-Heinz Geishecker",,"General Manager of Finance, Investor Relations Contact Officer"
"","K&S AG  ","Thorsten Boeckers",,"Head of Investor Relations"
"","Snowbird AG  ","Chen Yang",,"Assistant CEO and Investor Relations Director of Snowbird Henan"
"","N G Industries Ltd  ","Rajesh Goenka",,"Chief Financial Officer, Investor Relation & Compliance Officer, Executive Director"
"","Reginn hf  ","Heida Salvarsdottir",,"Investor Relations - Specialist"
"","Aedes SpA Ligure Lombarda Per Imprs Cosz  ","Federica Licheri",,"Investor Relations Assistant"
"","Caleffi SpA  ","Emanuela Gazza",,"Director of Investor Relations"
"","Cogeme Set S.p.A.  ","Gino Berti",,"Liquidator, Director of Investor Relations"
"","Societa Cattolica di Assicurazione  ","Carlo Ferraresi",,"Chief Financial Officer, Vice General Manager, Investor Relations Officer"
"","Olainfarm AS  ","Salvis Lapins",,"Investor Relations Manager, Member of the Management Board"
"","TIE Kinetix NV  ","Bob Out",,"Advisor Investor Relations and Secretary to the Board"
"","Auckland International Airport Limited  ","Campbell De Morgan",,"Treasurer, Investor Relations Specialist"
"","Goodman Property Trust  ","Jonathan Simpson",,"Manager of Portfolio Analysis and Investor Relations - Goodman (NZ) Limited"
"","Property For Industry Limited  ","Greg Reidy",,"Director - Representative of PFIM Limited, Investor Relations Contact Officer"
"","Precinct Properties New Zealand Ltd  ","Richard Hilder",,"Corporate Analyst, Investor Relations"
"","ASBISc Enterprises Plc  ","Constantinos Tziamalis",,"Director of Credit and Investor Relations, Member of the Board"
"","ATM SA  ","Mateusz Boguta",,"Director of Investor Relations"
"","Agora S.A. Group  ","Nina Grabos",,"Director of Investor Relations"
"","Astarta Holding N.V.  ","Mykola Kovalski",,"Director for Business Development and Investor Relations"
"","Atende SA  ","Dariusz Niedziolka",,"Director of Marketing and Investor Relations"
"","Bank Millennium SA  ","Artur Kulesza",,"Director of Investor Relations Department"
"","Bank Zachodni WBK SA  ","Agnieszka Dowzycka",,"Director of Investor Relations"
"","Bank Ochrony Srodowiska SA  ","Grzegorz Szczepaniak",,"Director of Investor Relations"
"","Cyfrowy Polsat SA  ","Bartlomiej Drywa",,"Director of Investor Relations"
"","Empik Media & Fashion SA  ","Katarzyna Perzak",,"Director of Investor Relations"
"","Energa SA  ","Joanna Pydo",,"Director of Investor Relations"
"","Eurocash SA  ","Jan Domanski",,"Director of Investor Relations"
"","Global City Holdings NV  ","Joanna Kotlowska",,"Director of Investor Relations"
"","Globe Trade Centre S.A.  ","Malgorzata Czaplicka",,"Director of Investor Relations"
"","GIELDA PAPIEROW WARTOSCIOWYCH WARSZAWIE  ","Grzegorz Urazinski",,"Director of Investor Relations"
"","KDM Shipping Public Ltd  ","Kateryna Badiaieva",,"Head of Investor Relations"
"","Krakchemia SA  ","Sebastian Dulewicz",,"Deputy Financial Director, Investor Relations Spokesman"
"","Moj SA  ","Jerzy Gora",,"Director of Investor Relations"
"","Netia SA  ","Andrzej Kondracki",,"Director of Strategy, Investor Relations, Mergers and Acquisitions"
"","PKO Bank Polski SA  ","Lidia Wilk",,"Director of Investor Relations Office"
"","Polimex-Mostostal SA  ","Marek Grabarek",,"Director of Investor Relations"
"","TVN SA  ","Tomasz Pozniak",,"Director of Investor Relations"
"","ZESPOL ELEKTROWNI PATNOW-ADAMOW-KONIN SA  ","Jaroslaw Wojcik",,"Director of Investor Relations Office"
"","mBank SA  ","Wojciech Chmielewski",,"Director of Investor Relations"
"","Banco BPI SA  ","Luis Ricardo Araujo",,"Investor Relations Officer and Market Relations Representative"
"","Cofina SGPS SA  ","Ricardo Mendes Ferreira",,"Director of Investor Relations"
"","Cofina SGPS SA  ","Miguel Angelo Valente Goncalves Dr.",,"Director of Investor Relations"
"","Conduril Construtora Duriense S.A.  ","Luisa Amorim Martins",,"Director of Investor Relations"
"","Corticeira Amorim SGPS SA  ","Cristina Rios de Amorim Baptista",,"Director of Investor Relations, Non-Executive Director"
"","Estoril Sol SGPS SA  ","Luis Pedro Matos Lopes",,"Director of Investor Relations"
"","Grupo Media Capital SGPS SA  ","Mafalda Ordonhas Pais",,"Director of Investor Relations"
"","Impresa SGPS SA  ","Jose Freire",,"Director of Investor Relations"
"","F Ramada - Investimentos SGPS SA  ","Adilia Miranda dos Anjos",,"Company Secretary, Director of Investor Relations"
"","Inapa - Investimentos Particip Gestao SA  ","Hugo Duarte de Oliveira Rua",,"Director of Strategy and Investor Relations"
"","Reditus - SGPS SA  ","Maria Summavielle",,"Director of Investor Relations"
"","Mota-Engil SGPS SA  ","Luis Filipe Cardoso da Silva",,"Director of Investor Relations, Non-Executive Member of the Board of Directors"
"","SDC Investimentos SGPS SA  ","Rita Carles",,"Director of Investor Relations"
"","Sonaecom SGPS SA  ","Carlos Alberto Silva",,"Director of Investor Relations"
"","Sonae SGPS SA  ","Antonio Castro",,"Director of Investor Relations"
"","Sonae Capital SGPS SA  ","Barbara Almeida",,"Director of Investor Relations"
"","Sumol+Compal SA  ","Antonio Augusto dos Santos Casanova Pinto",,"Executive Director, Director of Investor Relations"
"","Teixeira Duarte SA  ","Jose Pedro Poiares Cobra Ferreira",,"Secretary, Director of Investor Relations"
"","VAA Vista Alegre Atlantis SGPS SA  ","Pedro Manuel Nogueira Reis",,"Executive Director, Director of Investor Relations"
"","Toyota Caetano Portugal SA  ","Rui Manuel Machado de Noronha Mendes",,"Executive Director, Director of Investor Relations"
"","Armada OAO  ","Dmitry Aleksandrovich Chursin",,"Director of Investor Relations"
"","Bank FK Otkrytiye PAO  ","Marianna Naumenko",,"Director of Investor Relations Department"
"","Enel Russia OAO  ","Aleksey Leonov",,"Investor Relations Manager"
"","GMK Noril'skiy nikel' OAO  ","Andrey Evgenevich Bugrov",,"Deputy Chairman of the Board, Member of the Management Board, Deputy General Director for Government and Investor Relations"
"","Institut Stvolovykh Kletok Cheloveka OAO  ","Svetlana Vladimirovna Samoylova",,"Director of Investor Relations"
"","Megafon OAO  ","Dmitry Leonovich Kononov",,"Director of Investor Relations and M&A"
"","RusGrain Holding OAO  ","Vadim Aleksandrovich Tyryshkin",,"Director of Investor Relations Department"
"","AIMS AMP Capital Industrial REIT  ","Joanne Loh",,"Assistant Fund Manager and Investor Relations of the Manager"
"","Accordia Golf Trust  ","Takuya Nagano",,"Director, Head of Investor Relations of Trustee-Manager"
"","Celestial NutriFoods Limited  ","Feng Sun",,"Director - Investor Relations, Administration Manager"
"","Mapletree Commercial Trust  ","Jason Lim",,"Senior Manager, Investor Relations of Manager"
"","Marco Polo Marine Ltd  ","Chong Pin Hsu",,"Head of Business Development & Investor Relations"
"","Starhill Global Real Estate Invmt Trust  ","Jonathan Kuah",,"Senior Vice President - Investor Relations & Corporate Communications of YTL Starhill Global REIT Management Limited"
"","Dustin Group AB  ","Niklas Alm",,"Director of Investor Relations"
"","Granges AB  ","Pernilla Grennfelt",,"Director of Investor Relations, IR Contact Officer"
"","NP3 Fastigheter AB  ","Carl Linton",,"Director of Investor Relations"
"","CK Power PCL  ","Phongsathorn Karnchana-akkharadet",,"Managing Director of Investor Relations"
"","Hydrotek PCL  ","Supharada Amornmanat",,"Managing Director of Investor Relation, Company Secretary"
"","One to One Contacts PCL  ","Rungchira Kraiwiwat",,"Managing Director of Investor Relations"
"","PCS Machine Group Holding PCL  ","Sunthi Rodprachong",,"Managing Director of Investor Relations"
"","Pace Development Corp PCL  ","Songphon Chaowanayothin",,"Deputy Chief Executive Officer, Acting Managing Director of Investor Relations"
"","Sea Oil PCL  ","Siriwan Champhan",,"Manager of Quality Control and Investor Relation"
"","Arbul Entegre Tekstil Isletmeleri AS  ","Engin Koroglu",,"Investor Relations Executive"
"","All America Latina Logistica SA (ADR)  ","Jose Cezario Sobrinho",,"Chief Financial Officer, Director of Investor Relations"
"","Cosan Limited(USA)  ","Marcelo Eduardo Martins",,"Chief Financial Officer, Director of Investor Relations, Director, IR Contact Officer"
"","Cresud S.A.C.I.F. y A. (ADR)  ","Saul Zang",,"First Vice Chairman of the Board, Director of Investor Relations"
"","Intra-Cellular Therapies Inc  ","Juan F. Sanchez",,"Vice President - Corporate Communications and Investor Relations"
"","Petroleo Brasileiro Petrobras SA (ADR)  ","Ivan de Souza Monteiro",,"Chief Financial Officer, Chief Investor Relations Officer"
"","Saraiva SA Livreiros Editores(ADR)  ","Jorge Saraiva Neto",,"Chief Executive Officer, Director of Investor Relations, Executive Board"
"","Saraiva SA Livreiros Editores(ADR)  ","Marcus dos Santos Mingoni",,"Director of Investor Relations"
"","Garcia Reguera S.A.  ","Jose Luis A. Garcia Villaverde",,"Director of Investor Relations, Chairman of the Board"
"","NR 21 SA  ","Stephanie Beaumont",,"Director of Investor Relations"
"","All America Latina Logistica SA  ","Jose Cezario Sobrinho",,"Chief Financial Officer, Director of Investor Relations"
"","Companhia Energetica Minas Gerais  ","Fabiano Maia Pereira",,"Chief Financial Officer, Director of Investor Relations"
"","Companhia de Ferro Ligas da Bahia Ferbas  ","Geraldo de Oliveira Lopes",,"Commercial Officer, Chief Executive Officer, Director of Investor Relations, Member of the Executive Board, Director"
"","Companhia de Ferro Ligas da Bahia Ferbas  ","Leopoldo de Bruggen e Silva",,"Chief Financial Officer, Director of Investor Relations"
"","Cosan Limited  ","Marcelo Eduardo Martins",,"Chief Financial Officer, Director of Investor Relations, Director, IR Contact Officer"
"","Ecorodovias Infraestrutura e Logistica  ","Marcello Guidotti",,"Chief Financial and Investor Relations Officer, Member of the Executive Board"
"","Grendene SA  ","Francisco Olinto Velo Schmitt",,"Chief Financial Officer, Chief Administrative Officer, Chief Control Officer, Investor Relations Officer, Member of the Executive Board"
"","JBS SA  ","Jeremiah Alphonsus O'Callaghan",,"Investor Relations Director, Member of the Executive Board"
"","Marcopolo SA  ","Jose Antonio Valiati",,"Chief Financial Officer, Controller, Director of Investor Relations, Member of the Executive Board"
"","Marcopolo SA  ","Carlos Zignani",,"Investor Relations Officer, Member of the Executive Board, Secretary, Director"
"","OSX BRASIL SA  ","Marcello de Souza Marin",,"Chief Executive Officer, Chief Financial Officer, Director of Investor Relations"
"","Petroleo Brasileiro Petrobras SA  ","Ivan de Souza Monteiro",,"Chief Financial Officer, Chief Investor Relations Officer"
"","Positivo Informatica SA  ","Lincon Lopes Ferraz",,"Investor Relations Officer, Member of the Executive Board"
